idx	val	
0.0	0.122551470133086	
1.0	0.1082424130136763	
2.0	0.0673851119434757	
3.0	0.0404545482726715	
4.0	0.0351897567016633	
5.0	0.0325853591187703	
6.0	0.03073057329059	
7.0	0.0293025340629857	
8.0	0.0282677067908619	
9.0	0.0275747157907054	
10.0	0.0271389832398318	
11.0	0.0270319561655028	
12.0	0.0271971488905772	
13.0	0.0276786725762157	
14.0	0.0286227671409238	
15.0	0.0301244061398521	
16.0	0.0324104150416829	
17.0	0.0363008099196134	
18.0	0.042954481451086	
19.0	0.0586411253726535	
