idx	val	
0.0	0.6561257720735315	
1.0	0.6272511449756397	
2.0	0.606232685007572	
3.0	0.5898421921680378	
4.0	0.577160087653832	
5.0	0.5671799821065953	
6.0	0.559297986639598	
7.0	0.5530832831272193	
8.0	0.5482596604591318	
9.0	0.5447060364222821	
10.0	0.5423279972456192	
11.0	0.5410749656724325	
12.0	0.5411063301382764	
13.0	0.5289947657686132	
14.0	0.5316092527901108	
15.0	0.551950132973238	
16.0	0.5614319164265847	
17.0	0.5764205995845026	
18.0	0.6008137999134547	
19.0	0.6445428345815433	
