idx	val	
0.0	0.6489425293747368	
1.0	0.619782835386455	
2.0	0.5985004527034959	
3.0	0.5818665790636466	
4.0	0.5689277166239313	
5.0	0.5586553254691743	
6.0	0.5504464772466647	
7.0	0.5438646153036514	
8.0	0.5386228959077884	
9.0	0.5345832201551405	
10.0	0.5316369599028893	
11.0	0.5297203417022176	
12.0	0.5289571366601165	
13.0	0.5173284708692505	
14.0	0.5188671284330757	
15.0	0.536037284695888	
16.0	0.5434235229584898	
17.0	0.5554824361366144	
18.0	0.5754693988536694	
19.0	0.6117577557856821	
