idx	val	
0.0	0.4141801502218453	
1.0	0.4273757120264737	
2.0	0.4411573476421218	
3.0	0.4551280285134875	
4.0	0.4699103721356925	
5.0	0.4854015667516698	
6.0	0.5015075388289535	
7.0	0.5182651446220637	
8.0	0.5357955658161159	
9.0	0.5539314933128642	
10.0	0.5736785676280125	
11.0	0.5936381536552422	
12.0	0.6136100681870174	
13.0	0.6359705289291809	
14.0	0.6591925164858167	
15.0	0.6830523067033667	
16.0	0.7075051035202462	
17.0	0.7322047918141987	
18.0	0.7564590806311162	
19.0	0.7786698210547215	
