idx	val	
0.0	0.0729838335387312	
1.0	0.059907759400488	
2.0	0.0505415798804735	
3.0	0.0434034873216185	
4.0	0.0382627674721442	
5.0	0.0344389548037593	
6.0	0.0314805261317111	
7.0	0.0291235976312604	
8.0	0.0272883832515359	
9.0	0.0259530881323907	
10.0	0.024928225087401	
11.0	0.0241936030968544	
12.0	0.0237315119823856	
13.0	0.0235739190734201	
14.0	0.023735572021904	
15.0	0.0243634751162064	
16.0	0.0257394720878423	
17.0	0.0279840184336346	
18.0	0.0316630372765443	
19.0	0.0378914041184639	
