idx	val	
0.0	0.1178776282445973	
1.0	0.0878448420011211	
2.0	0.0756841420244836	
3.0	0.0626129626206214	
4.0	0.0567099766518743	
5.0	0.0499052462444087	
6.0	0.0442794777681626	
7.0	0.0397568629461253	
8.0	0.0361297838320129	
9.0	0.0332775788503497	
10.0	0.0310439825625181	
11.0	0.0293728663387815	
12.0	0.028277017255456	
13.0	0.0281452773310304	
14.0	0.0285704198134641	
15.0	0.0294945475713118	
16.0	0.0312804127394968	
17.0	0.0339368535501976	
18.0	0.0386180012861219	
19.0	0.0481056003354913	
