idx	val	
0.0	28033.340257070795	
1.0	28550.70541571568	
2.0	28874.549338573153	
3.0	29878.918078502717	
4.0	27862.07847856298	
5.0	29648.712128307234	
6.0	31119.04159135788	
7.0	31874.81389241554	
8.0	32116.997944503888	
9.0	32001.739921440214	
10.0	31582.59733242863	
11.0	30997.519932818574	
12.0	30376.029131015235	
13.0	29788.262959751144	
14.0	29259.7603222532	
15.0	28769.49727323399	
16.0	28280.558489175863	
17.0	27757.673118111474	
18.0	27083.196538621167	
19.0	26323.533567768372	
